All,appliances,All 4000
3503.4679753281,3423.875,2571.3526424427
6057.3826666667,4313.216,4445.7854434251
4836.2726666667,3092.106,3549.5579204893
1149.259,1149.259,843.4928440367
276.752,276.752,203.120733945
1884.209,1884.209,1382.9056880734
1404.039,1404.039,1030.4873394496
427.336,427.336,313.6411009174
219.006,219.006,160.7383486239
301.169,301.169,221.0414678899
790.4576474176,118.817,580.1524017744
2051.3166666667,307.15,1505.5535168196
2072.6805635027,255.48,1521.2334411029
1884.3356666667,140.169,1382.9986544343
1936.3166666667,192.15,1421.1498470948
212.033,212.033,155.6205504587
242.04,242.04,177.6440366972
203.703,203.703,149.5067889908
290.373,290.373,213.1177981651
148.703,148.703,109.1398165138
202.036,202.036,148.2833027523
1931.1526666667,186.986,1417.3597553517
2049.4856666667,305.319,1504.2096636086
944.6537708309,338.649,693.3238684998
577.4853333333,228.652,423.8424464832
130.319,130.319,95.6469724771
275.869,275.869,202.4726605505
238.649,238.649,175.1552293578
71.986,71.986,52.8337614679
90.319,90.319,66.2891743119
178.832,178.832,131.2528440367
20.319,20.319,14.9130275229
53.652,53.652,39.3776146789
208.652,208.652,153.1390825688
138.653,138.653,101.7636697248
210.319,210.319,154.3625688073
278.656,278.656,204.5181651376
285.319,285.319,209.408440367
159.3996580566,143.653,116.9905747204
263.1506769196,253.652,193.1381115006
253.652,253.652,186.1666055046
223.649,223.649,164.1460550459
260.316,260.316,191.0576146789
455.319,455.319,334.1790825688
283.656,283.656,208.1878899083
62.406,62.406,45.8025688073
189.493,189.493,139.0774311927
223.832,223.832,164.2803669725
205.496,205.496,150.8227522936
304.8293437257,286.986,223.7279586978
251.448849597,223.656,184.5496143831
86.986,86.986,63.8429357798
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
1764.4856666667,20.319,1295.035351682
257.6829657026,233.649,189.1251124423
482.6829657026,458.649,354.2627271212
391.989,391.989,287.6983486239
250.319,250.319,183.7203669725
244.743,244.743,179.6278899083
216.989,216.989,159.2579816514
156.0909873681,105.319,114.5621925637
2835.3170077562,281.982,2080.9666111972
1943.9936666667,199.827,1426.7843425077
1797.8186666667,53.652,1319.4999388379
2125.6229251064,210.319,1560.0902202616
1797.8186666667,53.652,1319.4999388379
1797.8186666667,53.652,1319.4999388379
299.2730241468,248.649,219.6499259793
365.6841724145,357.986,268.3920531483
29.319,29.319,21.5185321101
29.319,29.319,21.5185321101
198.8365267456,155.989,145.9350655014
82.203,82.203,60.3324770642
1919.4856666667,175.319,1408.7968195719
285.319,285.319,209.408440367
208.652,208.652,153.1390825688
766.4414065469,53.652,562.5258029702
3056.6717677376,124.529,2243.4288203579
1952.4126666667,208.246,1432.9634250765
2129.0249142628,364.912,1562.5870930369
2144.8486666667,400.682,1574.2008562691
2307.8326666667,563.666,1693.8221406728
2062.3586666667,318.192,1513.6577370031
1933.3356666667,189.169,1418.9619571866
1880.7169680028,88.009,1380.3427288094
1876.1416666667,131.975,1376.9847094801
373.219,373.219,273.9222018349
441.836,441.836,324.2833027523
267.109,267.109,196.0433027523
147.289,147.289,108.1020183486
271.496,271.496,199.2631192661
389.1824966608,334.269,285.6385296593
243.239,243.239,178.5240366972
532.515,532.515,390.8366972477
629.359,629.359,461.9148623853
2191.9230081413,362.016,1608.7508316633
1926.1986666667,182.032,1413.7237920489
187.256,187.256,137.4355963303
146.089,146.089,107.2212844037
310.652,310.652,228.0014678899
436.402,436.402,320.2950458716
273.54,273.54,200.7633027523
261.3499,261.3499,191.816440367
336.989,336.989,247.3313761468
533.845,533.845,391.8128440367
562.185,562.185,412.6128440367
586.909,586.909,430.7588990826
198.845,198.845,145.9412844037
382.596,382.596,280.8044036697
276.776,276.776,203.1383486239
368.442,368.442,270.416146789
508.442,508.442,373.168440367
276.776,276.776,203.1383486239
1975.4437720685,210.109,1449.8669886742
2027.6086666667,283.442,1488.1531498471
219.912,219.912,161.4033027523
276.579,276.579,202.9937614679
577.190406844,569.909,423.6259866745
561.579,561.579,412.1680733945
394.916,394.916,289.8466055046
276.579,276.579,202.9937614679
160.319,160.319,117.6653211009
230.72,230.72,169.3357798165
107.587,107.587,78.9629357798
1970.0866666667,225.92,1445.9351681957
2033.4166666667,289.25,1492.4159021407
547.4823333333,198.649,401.8218960245
402.4853333333,53.652,295.4020795107
126.985,126.985,93.2
160.319,160.319,117.6653211009
216.989,216.989,159.2579816514
230.319,230.319,169.0414678899
305.319,305.319,224.0873394495
568.649,568.649,417.3570642202
390.319,390.319,286.4726605505
2600.319,2600.319,1908.4910091743
243.652,243.652,178.8271559633
243.652,243.652,178.8271559633
358.656,358.656,263.2337614679
316.419,316.419,232.2341284404
539.734,539.734,396.1350458716
1289.797525825,1196.989,946.6403859266
56.986,56.986,41.824587156
266.982,266.982,195.9500917431
230.322,230.322,169.0436697248
53.652,53.652,39.3776146789
116.985,116.985,85.8605504587
344.7817540388,303.474,253.0508286524
338.832,338.832,248.6840366972
457.495701494,405.319,335.776661647
3191.5568064773,1371.989,2342.4270139283
3445.5846666667,1701.418,2528.8694801223
838.739,838.739,615.5882568807
550.969,550.969,404.3809174312
353.659,353.659,259.5662385321
71.986,71.986,52.8337614679
175.319,175.319,128.6744954128
138.653,138.653,101.7636697248
41.494,41.494,30.4543119266
41.494,41.494,30.4543119266
130.319,130.319,95.6469724771
338.649,338.649,248.5497247706
175.319,175.319,128.6744954128
138.653,138.653,101.7636697248
56.986,56.986,41.824587156
163.652,163.652,120.111559633
90.319,90.319,66.2891743119
241.986,241.986,177.6044036697
304.406,304.406,223.4172477064
2343.31126104,56.986,1719.8614759927
1858.9936666667,114.827,1364.3990214067
1858.7053636519,53.652,1364.1874228638
1823.9088903659,53.652,1338.648726874
1827.8186666667,83.652,1341.5182874618
472.526,472.526,346.8080733945
257.529,257.529,189.0121100917
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
123.649,123.649,90.751559633
422.5789973028,392.166,310.149722791
1484.208,1484.208,1089.3269724771
818.7425833939,788.294,600.9119878121
117.538,117.538,86.2664220183
50.871,50.871,37.3365137615
154.201,154.201,113.1750458716
252.17,252.17,185.0788990826
506.616,506.616,371.8282568807
1872.3984121659,1859.301,1374.2373667273
3662.3306666667,1918.164,2687.9491131499
900.322,900.322,660.7867889908
369.715,369.715,271.3504587156
444.989,444.989,326.5974311927
404.989,404.989,297.2396330275
278.0551491006,274.636,204.0771736518
279.002,279.002,204.7721100917
416.972,416.972,306.0344954128
81.87,81.87,60.0880733945
166.567,166.567,122.2510091743
276.343,276.343,202.8205504587
234.069,234.069,171.7937614679
2106.0856666667,361.919,1545.7509480122
268.589,268.589,197.1295412844
268.589,268.589,197.1295412844
325.2588343222,305.249,238.7220802365
496.919,496.919,364.7111926606
430.259,430.259,315.7864220183
201.919,201.919,148.1974311927
380.249,380.249,279.0818348624
427.2916312263,370.249,313.6085366799
2057.7556666667,313.589,1510.2793883792
1969.4186666667,225.252,1445.4448929664
1896.0856666667,151.919,1391.6225076453
630.7523333333,281.919,462.9374923547
690.7523333333,341.919,506.9741896024
319.184,319.184,234.2634862385
318.652,318.652,233.8730275229
141.985,141.985,104.2091743119
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
198.649,198.649,145.7974311927
371.982,371.982,273.0143119266
266.982,266.982,195.9500917431
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
123.649,123.649,90.751559633
208.652,208.652,153.1390825688
305.322,305.322,224.0895412844
226.982,226.982,166.592293578
104.253,104.253,76.5159633028
441.686,441.686,324.1732110092
425.616,425.616,312.3787155963
180.9549203163,134.969,132.8109506908
311.636,311.636,228.7236697248
255.599,255.599,187.5955963303
134.253,134.253,98.5343119266
137.587,137.587,100.9812844037
259.253,259.253,190.2774311927
317.583,317.583,233.088440367
96.469,96.469,70.8029357798
318.119,318.119,233.4818348624
307.699,307.699,225.8341284404
429.37,429.37,315.1339449541
2366.1276666667,621.961,1736.6074617737
328.055248148,316.964,240.7744940536
442.849,442.849,325.0267889908
304.329,304.329,223.360733945
313.0616299972,267.519,229.7700036676
137.516,137.516,100.9291743119
137.516,137.516,100.9291743119
355.846,355.846,261.1713761468
570.107,570.107,418.4271559633
1959.8426666667,215.676,1438.4166360856
20.319,20.319,14.9130275229
52.810000274,20.319,38.7596332286
194.5335188516,20.319,142.77689457
1941.1556666667,196.989,1424.7014067278
2029.4856666667,285.319,1489.530764526
123.649,123.649,90.751559633
1543.619,1543.619,1132.9313761468
2240.319,2240.319,1644.2708256881
816.989,816.989,599.6249541284
201.986,201.986,148.2466055046
481.989,481.989,353.7533944954
396.979,396.979,291.360733945
183.649,183.649,134.7882568807
171.826,171.826,126.1108256881
355.912,355.912,261.2198165138
212.782,212.782,156.1702752294
306.499,306.499,224.9533944954
547.6996532021,425.969,401.9813968455
1988.6486666667,244.482,1459.5586544343
1971.8026666667,227.636,1447.194617737
382.399,382.399,280.6598165138
268.486,268.486,197.0539449541
288.136,288.136,211.4759633028
421.4521693787,373.922,309.322693122
533.816,533.816,391.791559633
383.629,383.629,281.5625688073
233.416,233.416,171.3144954128
360.116,360.116,264.3053211009
1825.699,1825.699,1339.9625688073
2945.1321115866,2909.679,2161.5648525407
3037.6519806574,2956.349,2229.4693436018
790.709,790.709,580.3368807339
2235.9256666667,491.759,1641.0463608563
376.136,376.136,276.0631192661
347.249,347.249,254.8616513761
289.045,289.045,212.1431192661
522.449,522.449,383.4488073395
408.386,408.386,299.7328440367
404.246,404.246,296.6943119266
319.969,319.969,234.8396330275
234.9426183171,223.161,172.4349492236
411.989,411.989,302.3772477064
285.319,285.319,209.408440367
211.986,211.986,155.5860550459
1764.4856666667,20.319,1295.035351682
37.186,37.186,27.2924770642
103.853,103.853,76.2223853211
196.986,196.986,144.5768807339
127.87,127.87,93.8495412844
175.319,175.319,128.6744954128
71.986,71.986,52.8337614679
1764.4856666667,20.319,1295.035351682
1831.1526666667,86.986,1343.9652599388
1242.8116612033,213.656,912.1553476721
369.1523333333,20.319,270.9374923547
160.319,160.319,117.6653211009
181.989,181.989,133.5699082569
316.1230656629,241.986,232.0169289269
156.982,156.982,115.216146789
180.322,180.322,132.3464220183
93.652,93.652,68.735412844
130.319,130.319,95.6469724771
123.653,123.653,90.7544954128
20.319,20.319,14.9130275229
175.319,175.319,128.6744954128
285.319,285.319,209.408440367
175.72,175.72,128.9688073395
924.2497306161,20.319,678.3484261403
2731.7493972828,83.652,2004.9536860791
1904.6696666667,160.503,1397.9226911315
1919.4856666667,175.319,1408.7968195719
2062.8186666667,318.652,1513.995351682
2162.0186666667,417.852,1586.8026911315
2078.6856666667,334.519,1525.6408562691
1977.2846666667,233.118,1451.2181039755
3225.5999593305,152.555,2367.4128141875
2305.0254521793,517.219,1691.7617997646
2115.0056666667,370.839,1552.2977370031
2057.7186666667,313.552,1510.2522324159
2721.3886666667,977.222,1997.3494801223
2616.4626666667,872.296,1920.3395718655
2137.4446666667,393.278,1568.7667278288
325.36,325.36,238.7963302752
160.319,160.319,117.6653211009
167.1422047091,140.503,122.6731777682
132.579,132.579,97.3056880734
168.1427094122,132.579,123.4074931465
354.246,354.246,259.9970642202
320.912,320.912,235.5317431193
583.749,583.749,428.4396330275
433.369,433.369,318.0689908257
1814.4856666667,70.319,1331.7325993884
70.319,70.319,51.6102752294
208.656,208.656,153.1420183486
338.649,338.649,248.5497247706
363.649,363.649,266.8983486239
186.986,186.986,137.2374311927
150.319,150.319,110.3258715596
253.652,253.652,186.1666055046
213.656,213.656,156.8117431193
175.7751575005,175.319,129.0092899086
285.319,285.319,209.408440367
123.649,123.649,90.751559633
1831.1526666667,86.986,1343.9652599388
20.319,20.319,14.9130275229
132.904,132.904,97.5442201835
320.856,320.856,235.4906422018
304.758,304.758,223.6755963303
303.344,303.344,222.6377981651
245.409,245.409,180.1166972477
644.6471150126,131.889,473.1354972569
1914.8843902014,144.856,1405.4197359276
1889.0226666667,144.856,1386.4386544343
3374.8526666667,1630.686,2476.9560856269
3249.9226666667,1505.756,2385.2643425077
415.952,415.952,305.2858715596
322.682,322.682,236.8308256881
815.689,815.689,598.6708256881
2880.359,2880.359,2114.0249541284
2459.469,2459.469,1805.1148623853
332.472,332.472,244.016146789
1118.626,1118.626,821.0099082569
1942.499,1942.499,1425.6873394496
802.209,802.209,588.7772477064
469.7635449306,399.889,344.7805834353
506.799,506.799,371.9625688073
576.319,576.319,422.9864220183
341.509,341.509,250.6488073395
493.946,493.946,362.5291743119
630.606,630.606,462.8300917431
2295.3756666667,551.209,1684.6793883792
435.349,435.349,319.5222018349
441.299,441.299,323.8891743119
615.742,615.742,451.920733945
760.659,760.659,558.2818348624
506.2485958289,481.299,371.5586024432
397.129,397.129,291.4708256881
402.129,402.129,295.1405504587
354.6290438911,345.466,260.2781973513
347.132,347.132,254.7757798165
284.949,284.949,209.1368807339
2074.1456666667,329.979,1522.3087461774
363.799,363.799,267.008440367
253.799,253.799,186.2744954128
253.799,253.799,186.2744954128
349.304,349.304,256.3699082569
288.649,288.649,211.8524770642
1989.4856666667,245.319,1460.1729663609
2094.4826666667,350.316,1537.2349847095
1046.431267462,83.652,768.022948596
402.4853333333,53.652,295.4020795107
86.986,86.986,63.8429357798
86.986,86.986,63.8429357798
241.986,241.986,177.6044036697
199.069,199.069,146.1056880734
260.316,260.316,191.0576146789
133.852,133.852,98.24
53.652,53.652,39.3776146789
138.653,138.653,101.7636697248
175.319,175.319,128.6744954128
190.316,190.316,139.6814678899
20.319,20.319,14.9130275229
313.649,313.649,230.2011009174
443.659,443.659,325.6212844037
286.979,286.979,210.6267889908
371.989,371.989,273.0194495413
151.985,151.985,111.5486238532
234.406,234.406,172.0411009174
520.319,520.319,381.8855045872
3021.0611751621,1081.121,2217.2926056235
2063.3936666667,319.227,1514.4173700306
2567.1034650049,799.853,1884.112634866
2369.8056666667,625.639,1739.306911315
2218.1356666667,473.969,1627.9894801223
2264.8056666667,520.639,1662.2426911315
2071.4686666667,327.302,1520.3439755352
2123.1386666667,378.972,1558.266911315
2125.4686666667,381.302,1559.9770030581
2082.0881696848,318.186,1528.1381061907
164.5915030182,144.856,120.8011031326
158.0546236599,111.523,116.0033935119
258.186,258.186,189.4943119266
459.853,459.853,337.5067889908
489.3182891806,444.853,359.1326893069
1812.0854736186,1684.823,1329.9709898118
2055.011175665,278.19,1508.2650830569
1967.5846666667,223.418,1444.0988379205
344.366,344.366,252.7456880734
239.366,239.366,175.6814678899
117.699,117.699,86.384587156
281.435,281.435,206.5577981651
493.7186883205,467.699,362.3623400518
252.703,252.703,185.4700917431
356.036,356.036,261.3108256881
167.699,167.699,123.0818348624
167.699,167.699,123.0818348624
281.033,281.033,206.2627522936
513.959,513.959,377.2176146789
745.629,745.629,547.2506422018
648.959,648.959,476.3001834862
1486.6859827059,497.299,1091.1456753805
2153.8656666667,409.699,1580.8188379205
1977.0456666667,232.879,1451.0426911315
1976.7566666667,232.59,1450.8305810398
2093.2166666667,349.05,1536.3058103976
2033.8819094466,208.652,1492.7573647315
1987.8186666667,243.652,1458.9494801223
223.656,223.656,164.1511926606
293.649,293.649,215.5222018349
186.986,186.986,137.2374311927
236.8865906971,201.986,173.8617179428
440.974,440.974,323.6506422018
462.8783947947,432.989,339.7272622346
275.5588374415,188.0199,202.2450183057
1779.0366666667,34.87,1305.7149847095
1800.8186666667,56.652,1321.7017737003
155.642,155.642,114.2326605505
315.2214664783,293.469,231.3552047547
508.469,508.469,373.1882568807
455.139,455.139,334.0469724771
469.656,469.656,344.7016513761
217.112,217.112,159.3482568807
236.197688543,137.393,173.3561016829
231.776,231.776,170.1108256881
407.776,407.776,299.2851376147
588.406,588.406,431.8576146789
522.256,522.256,383.3071559633
266.879129045,234.786,195.8745901248
1861.1866666667,117.02,1366.0085626911
158.138,158.138,116.064587156
339.604,339.604,249.2506422018
1602.567,1602.567,1176.1959633028
733.72,733.72,538.5100917431
111.87,111.87,82.1064220183
230.319,230.319,169.0414678899
1370.286,1370.286,1005.7144954129
1671.986,1671.986,1227.1456880734
278.656,278.656,204.5181651376
230.322,230.322,169.0436697248
105.319,105.319,77.2983486239
1919.4856666667,175.319,1408.7968195719
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
