Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0.08,0.08,0.08,0.03,2817.61
21.49,20.12,20.08,3.04,2817.61
52.52,48.13,31.7,20.63,2817.61
97.16,86.8,59.64,52.07,2817.61
149.74,133.3,100.65,96.2,2817.61
210.3,184.79,150.76,141.12,2817.61
276.73,240.27,208.82,179.21,2817.61
342.79,297.95,239.69,229.76,2817.61
400.13,353.2,287.13,266.08,2817.61
442.76,405.34,342.56,300.21,2817.61
484.85,456.56,356.97,351.1,2817.61
525.83,508.41,413.77,405.68,2817.61
564.14,559.25,463.57,451.41,2817.61
592.64,606.44,515.51,483.86,2817.61
618.03,653.35,562.81,502.69,2817.61
640.33,697.38,611.36,503.08,2817.61
661.32,740.27,604.16,502.69,2817.61
673.34,775.34,645.99,489.53,2817.61
682.77,809.7,534.9,473.68,2817.61
689.12,840.78,579.64,460.75,2817.61
694.11,869.1,505.09,470.52,2817.61
696.56,863.2,517.29,490.34,2817.61
696.53,854.59,500.79,558.31,2817.61
693.92,843.15,506.94,609.52,2817.61
689.02,829.42,585.56,588.86,2817.61
687.69,802.21,570.48,601.43,2817.61
685.73,774.08,585.59,596.89,2817.61
681.68,743.58,564.46,590.85,2817.61
676.69,712.23,570.61,576.59,2817.61
666.82,680.31,545.73,554.83,2817.61
656.31,646.51,537.02,508.79,2817.61
643.19,612.87,508.82,481.69,2817.61
627.48,579.44,457.83,434.4,2817.61
585.57,546.08,430.51,425.58,2817.61
544.8,510.27,395.81,452.87,2817.61
502.34,472.71,363.94,479.3,2817.61
458.74,435.65,445.06,461.76,2817.61
407.37,394.47,403.43,445.36,2817.61
358.27,353.59,404.99,381.41,2817.61
314.67,315.75,364.57,339.26,2817.61
274.37,280.65,315.46,274.02,2817.61
228.75,234.72,244.48,235.4,2817.61
185.25,191.58,197.75,201.13,2817.61
143.91,148.71,152.18,168.43,2817.61
107.06,109.43,111.41,127.55,2817.61
74.98,76.08,86.6,86.98,2817.61
47.11,46.95,46.74,51.51,2817.61
24.75,24.17,24.7,24.41,2817.61
5.21,5.02,4.7,4.97,2817.61
0,0,0.12,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
16.96,17.05,17.8,2.79,2817.61
46.06,46.29,34.35,24.44,2817.61
98.19,96.71,77.55,73.45,2817.61
159.49,157.08,138.24,145.14,2817.61
229.07,226.21,219.38,233.3,2817.61
313.27,310.04,320.81,312.41,2817.61
401.36,399.57,417.16,380.25,2817.61
469.81,469.65,439.61,446.5,2817.61
549.14,550.14,521.59,623.31,2817.61
625.9,633.9,623.04,810.96,2817.61
705.82,715.47,878.59,879.82,2817.61
786.82,798.01,953.02,908.89,2817.61
863.81,884.16,977.2,1016.56,2817.61
940.52,974.28,1062.72,1150.82,2817.61
1015.35,1064.9,1237.58,1291.43,2817.61
1089.19,1159.4,1323.53,1382.22,2817.61
1161.14,1222.83,1439.39,1395.76,2817.61
1232.57,1282.38,1488.16,1406.77,2817.61
1300.8,1335.59,1450.12,1374.95,2817.61
1364.28,1382.84,1491.67,1414.26,2817.61
1372.72,1390.7,1494.13,1435.8,2817.61
1375.61,1393.77,1405.51,1379.48,2817.61
1375.19,1392.19,1403.36,1365.94,2817.61
1370.61,1385.83,1364.59,1342.34,2817.61
1358.64,1361.35,1341.18,1358.63,2817.61
1342.32,1332.79,1347,1313.8,2817.61
1321.87,1299.97,1313.47,1276.98,2817.61
1298.21,1263.08,1252.3,1234.03,2817.61
1266.2,1220.98,1210.74,1158.23,2817.61
1229.22,1173.83,1105.72,1110.58,2817.61
1187.84,1122.44,1057.73,1165.63,2817.61
1141.6,1068.64,1131.77,1168.12,2817.61
1085.7,1003.59,1063.59,1057.65,2817.61
1028.9,939.84,998.02,973.06,2817.61
970.4,876.35,931.63,909.12,2817.61
908.28,811.79,841.78,857.32,2817.61
841.73,737.67,766.16,832,2817.61
770.36,659.68,740.28,797.99,2817.61
697.23,579.7,656.21,733.65,2817.61
622.96,502.92,643.97,655.77,2817.61
542.51,422.79,523.27,556.68,2817.61
445.89,335.17,437.99,442.93,2817.61
330.56,247.92,313.03,346.56,2817.61
224.61,172.23,226.62,243.44,2817.61
147.65,115.85,141.68,163.65,2817.61
81.06,65.84,65.85,94.55,2817.61
34.12,29.81,40.32,40.11,2817.61
3.74,3.49,3.07,4.99,2817.61
0,0,0.72,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
11.73,9.99,8.55,0.65,2817.61
33.31,28.28,15.89,5.76,2817.61
58.97,50.87,22.96,19.23,2817.61
88.42,76.85,39.09,41.36,2817.61
125.62,107.28,64.56,67.27,2817.61
169.25,141.35,101.95,92.75,2817.61
216.12,174.75,125.11,122.82,2817.61
260.85,203.24,153.33,155.36,2817.61
301.08,234.84,187.41,189.45,2817.61
341.93,265.15,225.14,222.96,2817.61
384.57,295.91,261.59,256.92,2817.61
427.47,329.25,296.64,296.31,2817.61
458.54,355.38,336.04,341.24,2817.61
488.85,381.51,363.11,387.74,2817.61
518.89,407.43,414.65,427.68,2817.61
547.64,432.72,439.55,473.21,2817.61
565.35,467.55,474.04,529.46,2817.61
580.4,499.92,538.32,563.55,2817.61
592.97,529.27,565.75,590.11,2817.61
603.83,557.53,623.99,624.74,2817.61
593.3,556.01,619.16,660.27,2817.61
580.79,552.57,660.52,689.65,2817.61
564.78,547.43,650.01,713.5,2817.61
547.02,539.86,699.75,745.4,2817.61
532.1,528.03,679.97,786.15,2817.61
515.15,514.24,754.29,767.85,2817.61
495.82,499.33,727.45,750.08,2817.61
475.21,483,724.48,754.45,2817.61
454.6,465.19,694.66,757.89,2817.61
433.75,445.98,722.37,744.37,2817.61
411.88,426.14,688.78,691.36,2817.61
389.09,405.66,664.1,640.32,2817.61
348.33,369.92,615.5,540.66,2817.61
308.26,334.18,494.61,462.44,2817.61
269.21,299.76,452.2,390.81,2817.61
232.28,266.81,356.49,326.01,2817.61
199.99,235.15,320.37,262.66,2817.61
168.83,203.92,231.3,207.03,2817.61
139.67,173.79,199.8,166.55,2817.61
112.8,145.68,164.22,131.72,2817.61
89.07,118.49,112.82,103.15,2817.61
68.83,93.03,89.43,83.01,2817.61
51.8,69.41,62.05,62.4,2817.61
37.27,49.39,45.2,39.89,2817.61
26.96,34.36,29.02,22.52,2817.61
17.28,20.81,19.31,9.85,2817.61
8.19,9.52,5.93,2.85,2817.61
0.55,0.46,0.42,0.21,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
10.64,9.49,9.02,1.08,2817.61
34.32,26.83,21.34,9.03,2817.61
61.09,43.72,31.95,31.36,2817.61
94.99,62.61,56.22,62.95,2817.61
137.93,96.81,96.64,96.27,2817.61
184.3,136.94,136.39,129.47,2817.61
236.2,179.55,177.53,167.66,2817.61
285.15,223.56,208.29,207.39,2817.61
342.08,283.5,258.92,254.19,2817.61
403.97,354.92,316.25,307.75,2817.61
469.72,438.88,378.65,366.68,2817.61
536.12,533.13,444.45,1032.89,2817.61
601.56,628.41,509.54,1032.89,2817.61
666.08,725.37,571.64,1032.89,2817.61
730.67,800.51,633.87,1032.89,2817.61
795.71,876.75,696.95,1032.89,2817.61
855.19,946.2,754.41,874.94,2817.61
910.25,1015.43,811.62,940.53,2817.61
964.62,1085.1,869.14,984.66,2817.61
1016.53,1153.49,925.57,1052.06,2817.61
1046.31,1186.94,953.6,1103.71,2817.61
1074.07,1217.11,978.93,1134.02,2817.61
1098.75,1243.77,1001.39,1129.12,2817.61
1119.24,1269.02,1022.66,1142.12,2817.61
1126.83,1284.16,1038.41,1100.63,2817.61
1130.47,1294.3,1049.77,1063.41,2817.61
1130.37,1300.01,1057.22,1049.88,2817.61
1124.35,1300.54,1060.19,999.32,2817.61
1114.81,1247.62,1050.02,969.46,2817.61
1102.18,1190.91,1035.72,924.95,2817.61
1083.8,1126.06,1017.91,881.96,2817.61
1061.05,1059.16,996.54,866.27,2817.61
997.37,990.94,929.69,849.71,2817.61
931.88,923.44,863.83,820.67,2817.61
868.22,844.53,799.39,771.32,2817.61
801.02,767.29,734.84,732.09,2817.61
729.29,686.13,669.06,713.33,2817.61
655.27,603.66,599.35,655.12,2817.61
581,528.24,530.59,609.93,2817.61
508.15,452.25,459.79,548.99,2817.61
427.13,377.37,380.31,462.85,2817.61
322.48,290.49,290.41,368.8,2817.61
236.04,210.09,215.87,280.49,2817.61
164.01,143.59,151.72,201.44,2817.61
105.74,95.62,98.14,122.48,2817.61
53.43,51.6,49.82,59.67,2817.61
21.95,23.68,20.7,20.16,2817.61
0.28,0.34,0.26,0.25,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
11.73,12.32,11.75,5.11,2817.61
49.44,52.41,49.49,36.04,2817.61
106.17,120.45,114.55,91.55,2817.61
168.41,201.76,195.26,157.45,2817.61
257.33,311.15,297.6,231.1,2817.61
369.68,450.02,429.53,296.29,2817.61
470.47,579.54,557.71,359.24,2817.61
534.63,678.37,677.82,437.57,2817.61
629.26,782.01,781.77,542.21,2817.61
732.72,885.5,885.68,656.73,2817.61
869.5,995.47,767.55,766.69,2817.61
1017.89,1096.71,897.43,896.86,2817.61
1107.88,1182.69,974.42,1012.85,2817.61
1179.96,1265.44,1105.89,1096.92,2817.61
1258.73,1341.44,1172.83,1186.91,2817.61
1339.8,1426.55,1281.13,1277.16,2817.61
1405.93,1514.86,1377.48,1362.11,2817.61
1476.1,1601.15,1461.89,1431.63,2817.61
1545.88,1685.17,1533.05,1486.13,2817.61
1607.06,1747.33,1545.39,1545.35,2817.61
1625.46,1766.05,1564.54,1573.31,2817.61
1638.05,1778.86,1602.19,1579.41,2817.61
1644.71,1778.53,1588.47,1598.3,2817.61
1644.6,1770.27,1611.49,1575.64,2817.61
1630.5,1753.56,1569.04,1553.23,2817.61
1609.72,1731.88,1557.66,1526.7,2817.61
1584.76,1703.87,1521.56,1512.55,2817.61
1554.03,1669.48,1512.23,1493.27,2817.61
1515.02,1622.65,1474.03,1457.68,2817.61
1470.96,1568.59,1424.68,1392.6,2817.61
1425.78,1509.85,1348.64,1298.79,2817.61
1378.62,1447.58,1257.28,1217.13,2817.61
1291.1,1342.97,1146.42,1162,2817.61
1207.35,1245.57,1101.01,1094.84,2817.61
1116.42,1150.62,1032.28,1043.48,2817.61
1014.17,1049.93,966.76,993.49,2817.61
903.44,934.32,896.23,922.99,2817.61
795.51,819.48,828.73,841.01,2817.61
694.09,709.45,716.36,706.67,2817.61
599.27,604.24,653.23,586.71,2817.61
490.18,490.79,476.2,475.63,2817.61
356.23,354.47,366.48,354.15,2817.61
246.53,245.03,247.58,225.51,2817.61
166.33,162.6,154.64,130.58,2817.61
104.86,101.95,87.94,75.21,2817.61
50.98,51.05,42.65,37.34,2817.61
18.64,18.7,14.42,9.91,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
10.52,4.73,7.42,1.95,2817.61
57.65,13.94,33.8,17.53,2817.61
137.14,30.41,68.49,53.49,2817.61
240.68,53.01,123.3,94.87,2817.61
371.52,82.77,176.34,133.62,2817.61
530.06,120.05,234.99,178.02,2817.61
682.76,166.37,284.73,240.12,2817.61
805.65,215.54,279.88,309.73,2817.61
914.6,263.32,342.87,348.25,2817.61
1022.85,316.36,379.39,380.42,2817.61
1129.28,347.49,407.72,420.64,2817.61
1234.84,378.07,452.66,434.51,2817.61
1337.42,395.43,451.75,436.35,2817.61
1433.14,410.82,456.09,422.94,2817.61
1518.35,424.08,434.1,418.89,2817.61
1594.91,435.17,428.96,416.79,2817.61
1660.14,439.24,419.69,414.63,2817.61
1720.16,441.65,420.21,409.13,2817.61
1777.36,442.35,410.19,412.91,2817.61
1834.17,440.66,409.55,412.57,2817.61
1797.57,436.92,402.2,389.28,2817.61
1756.55,431.12,390.38,355.43,2817.61
1710.52,420.5,348.82,339.27,2817.61
1658.87,408.18,329.45,340.11,2817.61
1584.01,387.58,319.92,338.55,2817.61
1504.02,364.51,319.44,338.1,2817.61
1420.48,340.42,314.61,339.77,2817.61
1333.25,316.26,319.92,351.45,2817.61
1225.72,291.85,323.61,352.16,2817.61
1119.83,267.44,322.68,336.74,2817.61
1006.23,237.72,307.25,313.98,2817.61
899.24,209.07,286,285.61,2817.61
822.42,195.17,267.04,260.57,2817.61
740.15,180.44,237.68,237.16,2817.61
665.91,163.6,216.59,212.21,2817.61
590.86,146.83,195.86,191.96,2817.61
491.6,128.46,174.72,188.83,2817.61
399.35,111.11,166.9,188.15,2817.61
312.56,93.82,170.59,168.78,2817.61
239.9,77.76,141.6,146.73,2817.61
186.68,65.85,114.35,129.31,2817.61
138.77,53.77,97.38,105.48,2817.61
97.38,41.78,74.62,82.55,2817.61
64.51,30.94,46.02,59.68,2817.61
44.94,21.3,35.62,37.91,2817.61
26.78,12.77,19.23,20.61,2817.61
9.08,4.65,7.39,7.59,2817.61
0,0,0.71,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
4.37,2.84,2.94,0,2817.61
35.14,22.81,21.03,2.4,2817.61
74.68,49.86,36.27,20.2,2817.61
130.9,91.94,73.57,47.39,2817.61
196.05,143.01,127.89,92.19,2817.61
271.36,204.5,194,159.81,2817.61
350.15,275.66,245.34,222.84,2817.61
426.84,341.2,271.07,296.32,2817.61
511.58,401.84,365.88,395.07,2817.61
602.49,465.72,311.65,530.37,2817.61
701.26,530.76,632.15,596.94,2817.61
804.55,593.5,665.79,704.74,2817.61
883.57,655.12,764.97,780,2817.61
965.42,715.81,833.54,856.88,2817.61
1049.47,774.4,901.19,885.64,2817.61
1134.39,832.33,934.02,948.63,2817.61
1194.58,873.35,930.39,951.91,2817.61
1253.93,911.25,1001.07,997.78,2817.61
1287.29,946.98,995.23,1060.7,2817.61
1308.46,978.82,1084.81,1081.13,2817.61
1304.52,1000.39,1103.04,1140.5,2817.61
1295.8,1018.82,1150.95,1210.13,2817.61
1291.24,1035.28,1224.64,1242.42,2817.61
1282.33,1048.74,1252.14,1270.86,2817.61
1270.33,1052.69,1236.13,1297.03,2817.61
1253.21,1052.98,1307.1,1255.09,2817.61
1240.22,1049.41,1266.15,1241.85,2817.61
1220.12,1043.11,1222.99,1211.82,2817.61
1190.88,1036.68,1204.64,1198.85,2817.61
1156.22,1026.88,1159.49,1155.22,2817.61
1085.91,1014.29,1147.02,1067.19,2817.61
1015.45,998.99,1047.78,1011.81,2817.61
955.11,950.53,953.97,925.79,2817.61
895.4,898.9,862.51,874.72,2817.61
844.47,844.36,834.98,789.04,2817.61
787.54,786.89,738.89,738.16,2817.61
710.99,721.29,675.67,691.26,2817.61
633.07,653.2,625.33,615.65,2817.61
547.17,582.57,554.66,522.35,2817.61
463.93,511.3,432.46,453.05,2817.61
356.8,417.67,367.63,353.08,2817.61
259.66,304.36,268.13,257.07,2817.61
186.57,207.9,183.5,182.31,2817.61
124.9,129,116.21,121.06,2817.61
82.76,72.69,67.85,68.4,2817.61
44.54,32.3,31.62,33.55,2817.61
10.73,7.31,8.12,8.78,2817.61
0,0,0.46,0.17,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0.95,2817.61
0,0,0,0.9,2817.61
0,0,0,0.86,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
2.47,2.49,2.66,0.59,2817.61
29.01,25.59,14.05,14.03,2817.61
73.45,59.88,55.06,54.29,2817.61
140.07,110.2,117.59,116.98,2817.61
240.17,180.79,198.72,198.83,2817.61
366.96,266.61,362.81,299.2,2817.61
493.82,358.86,440.06,414.76,2817.61
611.17,448.69,484.48,546.81,2817.61
707.44,534.3,619.94,670.76,2817.61
800.2,619.78,766.39,814.37,2817.61
887.87,703.03,878.22,946.51,2817.61
972.91,786.31,1011.78,1061.96,2817.61
1047.71,868.59,1121.42,1167.81,2817.61
1120.57,950.53,1231.55,1265.42,2817.61
1192.51,1034.42,1324.12,1345.49,2817.61
1267.04,1114.7,1421.05,1399.97,2817.61
1330.67,1182.46,1475.9,1457.96,2817.61
1393.39,1248.39,1516.39,1502.26,2817.61
1452.9,1313.72,1535.45,1508.17,2817.61
1504.13,1375.97,1558.45,1530.45,2817.61
1505.29,1397.24,1570.65,1552.19,2817.61
1500.57,1413.22,1551.72,1562.62,2817.61
1488.92,1423.62,1551.75,1544.95,2817.61
1470.87,1427.16,1544.55,1511.44,2817.61
1442.52,1416.45,1503.94,1472.55,2817.61
1409.69,1400.83,1480.74,1416.07,2817.61
1373.08,1379.69,1395.98,1382.52,2817.61
1333.34,1354.38,1363.09,1339.53,2817.61
1289.84,1326.55,1323.74,1295.22,2817.61
1244.12,1295.17,1276.72,1249.23,2817.61
1196.81,1261.13,1218.71,1192.96,2817.61
1146.78,1223.15,1160.7,1139.25,2817.61
1066.85,1145.63,1082,1099,2817.61
986.08,1069.61,1028.4,1011.46,2817.61
899.6,992.8,953.64,946.96,2817.61
811.3,911.83,867.53,874.95,2817.61
721.9,820.68,778.62,781.18,2817.61
632.81,731.21,701.24,684,2817.61
543.86,640.25,621.27,583.5,2817.61
451.6,544.53,535.51,486,2817.61
341.69,425.42,425.42,385.24,2817.61
236.58,301.43,301.43,289.08,2817.61
153.13,193.48,194.58,205.93,2817.61
93.35,115.2,115.72,130.92,2817.61
52.52,63.55,82.28,68.05,2817.61
24.47,28.49,34.2,22.1,2817.61
3.79,4.41,3.55,1.05,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0.58,0.95,0.89,0.13,2817.61
14.23,21.36,18.46,5.25,2817.61
33.04,53.01,30.69,24.55,2817.61
60.78,102.95,62.39,59.8,2817.61
101.25,172.18,112.26,108.76,2817.61
150.06,258.03,172.65,169.36,2817.61
205.89,347.51,230.69,236.49,2817.61
262.21,426.29,318.62,301.76,2817.61
308.21,493.35,379.92,360.38,2817.61
348.24,561.09,426.97,422.53,2817.61
388.58,626.48,496.64,494.76,2817.61
429.91,688.95,568.34,570.8,2817.61
470.19,758.91,656.78,651.28,2817.61
509.05,830.53,733.64,744.63,2817.61
546.51,901,808.58,809.55,2817.61
582.94,968.78,890.94,877.71,2817.61
613.23,1017.99,924.22,939.25,2817.61
642.68,1064.35,992.02,1005.76,2817.61
670.31,1107.77,1050.38,1029.68,2817.61
